"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"113130987-112835987",0,NA,NA,NA,NA,NA
"113130987-112840987",0,NA,NA,NA,NA,NA
"113130987-112845987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-112850987",0,NA,NA,NA,NA,NA
"113130987-112855987",0,NA,NA,NA,NA,NA
"113130987-112860987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-112865987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-112870987",0,NA,NA,NA,NA,NA
"113130987-112875987",0,NA,NA,NA,NA,NA
"113130987-112880987",0,NA,NA,NA,NA,NA
"113130987-112885987",0,NA,NA,NA,NA,NA
"113130987-112890987",0,NA,NA,NA,NA,NA
"113130987-112895987",0,NA,NA,NA,NA,NA
"113130987-112900987",0,NA,NA,NA,NA,NA
"113130987-112905987",0,NA,NA,NA,NA,NA
"113130987-112910987",0,NA,NA,NA,NA,NA
"113130987-112915987",1,0,1.63772407112203,0,1,NA
"113130987-112920987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-112925987",0,NA,NA,NA,NA,NA
"113130987-112930987",0,NA,NA,NA,NA,NA
"113130987-112935987",0,NA,NA,NA,NA,NA
"113130987-112940987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-112945987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-112950987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113130987-112955987",0,NA,NA,NA,NA,NA
"113130987-112960987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-112965987",1,0,1.63772407112203,0,1,NA
"113130987-112970987",1,0,1.63772407112203,0,1,NA
"113130987-112975987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-112980987",0,NA,NA,NA,NA,NA
"113130987-112985987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-112990987",0,NA,NA,NA,NA,NA
"113130987-112995987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-113000987",0,NA,NA,NA,NA,NA
"113130987-113005987",0,NA,NA,NA,NA,NA
"113130987-113010987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-113015987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-113020987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-113025987",1,0,1.71677716102509,0,1,NA
"113130987-113030987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113130987-113035987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113130987-113040987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113130987-113045987",1,0,1.63772407112203,0,1,NA
"113130987-113055987",0,NA,NA,NA,NA,NA
"113130987-113060987",0,NA,NA,NA,NA,NA
"113130987-113065987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113130987-113085987",1,0,1.63772407112203,0,1,NA
"113130987-113090987",0,NA,NA,NA,NA,NA
"113130987-113095987",2,1,3.02569908790277,0.330502132217364,0.741020581784998,NA
"113135987-112735987",0,NA,NA,NA,NA,NA
"113135987-112740987",0,NA,NA,NA,NA,NA
"113135987-112745987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112750987",0,NA,NA,NA,NA,NA
"113135987-112755987",0,NA,NA,NA,NA,NA
"113135987-112760987",1,0,1.71677716102509,0,1,NA
"113135987-112765987",0,NA,NA,NA,NA,NA
"113135987-112770987",0,NA,NA,NA,NA,NA
"113135987-112775987",0,NA,NA,NA,NA,NA
"113135987-112780987",0,NA,NA,NA,NA,NA
"113135987-112785987",1,0,1.71677716102509,0,1,NA
"113135987-112790987",0,NA,NA,NA,NA,NA
"113135987-112795987",0,NA,NA,NA,NA,NA
"113135987-112800987",0,NA,NA,NA,NA,NA
"113135987-112805987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112810987",0,NA,NA,NA,NA,NA
"113135987-112815987",0,NA,NA,NA,NA,NA
"113135987-112820987",0,NA,NA,NA,NA,NA
"113135987-112825987",0,NA,NA,NA,NA,NA
"113135987-112830987",0,NA,NA,NA,NA,NA
"113135987-112835987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112840987",0,NA,NA,NA,NA,NA
"113135987-112845987",0,NA,NA,NA,NA,NA
"113135987-112850987",0,NA,NA,NA,NA,NA
"113135987-112855987",0,NA,NA,NA,NA,NA
"113135987-112860987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112865987",0,NA,NA,NA,NA,NA
"113135987-112870987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112875987",0,NA,NA,NA,NA,NA
"113135987-112880987",0,NA,NA,NA,NA,NA
"113135987-112885987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113135987-112890987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112895987",0,NA,NA,NA,NA,NA
"113135987-112900987",0,NA,NA,NA,NA,NA
"113135987-112905987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112910987",0,NA,NA,NA,NA,NA
"113135987-112915987",0,NA,NA,NA,NA,NA
"113135987-112920987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112925987",0,NA,NA,NA,NA,NA
"113135987-112930987",0,NA,NA,NA,NA,NA
"113135987-112935987",0,NA,NA,NA,NA,NA
"113135987-112940987",0,NA,NA,NA,NA,NA
"113135987-112945987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112950987",1,0,1.63772407112203,0,1,NA
"113135987-112955987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113135987-112960987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113135987-112965987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112970987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112975987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112980987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112985987",0,NA,NA,NA,NA,NA
"113135987-112990987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-112995987",1,0,1.63772407112203,0,1,NA
"113135987-113000987",0,NA,NA,NA,NA,NA
"113135987-113005987",0,NA,NA,NA,NA,NA
"113135987-113010987",0,NA,NA,NA,NA,NA
"113135987-113015987",0,NA,NA,NA,NA,NA
"113135987-113020987",0,NA,NA,NA,NA,NA
"113135987-113025987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-113030987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-113035987",0,NA,NA,NA,NA,NA
"113135987-113040987",1,0,1.71677716102509,0,1,NA
"113135987-113045987",0,NA,NA,NA,NA,NA
"113135987-113050987",0,NA,NA,NA,NA,NA
"113135987-113055987",0,NA,NA,NA,NA,NA
"113135987-113065987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-113075987",1,0,1.63772407112203,0,1,NA
"113135987-113090987",0,NA,NA,NA,NA,NA
"113135987-113095987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-113100987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113135987-113105987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113135987-113115987",2,1,3.02569908790277,0.330502132217364,0.741020581784998,NA
"113140987-112735987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112740987",0,NA,NA,NA,NA,NA
"113140987-112745987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113140987-112750987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112755987",0,NA,NA,NA,NA,NA
"113140987-112760987",0,NA,NA,NA,NA,NA
"113140987-112765987",0,NA,NA,NA,NA,NA
"113140987-112770987",0,NA,NA,NA,NA,NA
"113140987-112775987",1,0,1.71677716102509,0,1,NA
"113140987-112780987",0,NA,NA,NA,NA,NA
"113140987-112785987",0,NA,NA,NA,NA,NA
"113140987-112790987",1,0,1.71677716102509,0,1,NA
"113140987-112795987",0,NA,NA,NA,NA,NA
"113140987-112800987",0,NA,NA,NA,NA,NA
"113140987-112805987",0,NA,NA,NA,NA,NA
"113140987-112810987",0,NA,NA,NA,NA,NA
"113140987-112815987",0,NA,NA,NA,NA,NA
"113140987-112820987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112825987",0,NA,NA,NA,NA,NA
"113140987-112830987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112835987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113140987-112840987",0,NA,NA,NA,NA,NA
"113140987-112845987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112850987",0,NA,NA,NA,NA,NA
"113140987-112855987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112860987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112865987",0,NA,NA,NA,NA,NA
"113140987-112870987",0,NA,NA,NA,NA,NA
"113140987-112875987",0,NA,NA,NA,NA,NA
"113140987-112880987",0,NA,NA,NA,NA,NA
"113140987-112885987",0,NA,NA,NA,NA,NA
"113140987-112890987",0,NA,NA,NA,NA,NA
"113140987-112895987",1,0,1.63772407112203,0,1,NA
"113140987-112900987",0,NA,NA,NA,NA,NA
"113140987-112905987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112910987",0,NA,NA,NA,NA,NA
"113140987-112915987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112920987",0,NA,NA,NA,NA,NA
"113140987-112925987",0,NA,NA,NA,NA,NA
"113140987-112930987",0,NA,NA,NA,NA,NA
"113140987-112935987",0,NA,NA,NA,NA,NA
"113140987-112940987",0,NA,NA,NA,NA,NA
"113140987-112945987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112950987",0,NA,NA,NA,NA,NA
"113140987-112955987",0,NA,NA,NA,NA,NA
"113140987-112960987",0,NA,NA,NA,NA,NA
"113140987-112965987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112970987",0,NA,NA,NA,NA,NA
"113140987-112975987",0,NA,NA,NA,NA,NA
"113140987-112980987",0,NA,NA,NA,NA,NA
"113140987-112985987",1,0,1.63772407112203,0,1,NA
"113140987-112990987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-112995987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-113000987",1,0,1.63772407112203,0,1,NA
"113140987-113005987",0,NA,NA,NA,NA,NA
"113140987-113010987",0,NA,NA,NA,NA,NA
"113140987-113015987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-113020987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113140987-113025987",0,NA,NA,NA,NA,NA
"113140987-113030987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-113035987",0,NA,NA,NA,NA,NA
"113140987-113040987",1,0,1.63772407112203,0,1,NA
"113140987-113045987",0,NA,NA,NA,NA,NA
"113140987-113050987",0,NA,NA,NA,NA,NA
"113140987-113055987",1,0,1.71677716102509,0,1,NA
"113140987-113060987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-113065987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"113140987-113070987",0,NA,NA,NA,NA,NA
"113140987-113075987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113140987-113080987",1,0,1.71677716102509,0,1,NA
"113140987-113085987",2,1,2.7067915900838,0.369441076905755,0.71179898516043,NA
"113140987-113090987",1,0,1.71677716102509,0,1,NA
"113140987-113095987",0,NA,NA,NA,NA,NA
"113140987-113105987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113140987-113115987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"113145987-112735987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112740987",0,NA,NA,NA,NA,NA
"113145987-112745987",0,NA,NA,NA,NA,NA
"113145987-112750987",1,0,1.63772407112203,0,1,NA
"113145987-112755987",0,NA,NA,NA,NA,NA
"113145987-112760987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112765987",0,NA,NA,NA,NA,NA
"113145987-112770987",0,NA,NA,NA,NA,NA
"113145987-112775987",0,NA,NA,NA,NA,NA
"113145987-112780987",0,NA,NA,NA,NA,NA
"113145987-112785987",0,NA,NA,NA,NA,NA
"113145987-112790987",0,NA,NA,NA,NA,NA
"113145987-112795987",0,NA,NA,NA,NA,NA
"113145987-112800987",0,NA,NA,NA,NA,NA
"113145987-112805987",0,NA,NA,NA,NA,NA
"113145987-112810987",0,NA,NA,NA,NA,NA
"113145987-112815987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112820987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112825987",0,NA,NA,NA,NA,NA
"113145987-112830987",0,NA,NA,NA,NA,NA
"113145987-112835987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112840987",0,NA,NA,NA,NA,NA
"113145987-112845987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112850987",0,NA,NA,NA,NA,NA
"113145987-112855987",0,NA,NA,NA,NA,NA
"113145987-112860987",1,0,1.71677716102509,0,1,NA
"113145987-112865987",0,NA,NA,NA,NA,NA
"113145987-112870987",0,NA,NA,NA,NA,NA
"113145987-112875987",0,NA,NA,NA,NA,NA
"113145987-112880987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112885987",0,NA,NA,NA,NA,NA
"113145987-112890987",0,NA,NA,NA,NA,NA
"113145987-112895987",0,NA,NA,NA,NA,NA
"113145987-112900987",0,NA,NA,NA,NA,NA
"113145987-112905987",0,NA,NA,NA,NA,NA
"113145987-112910987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112915987",0,NA,NA,NA,NA,NA
"113145987-112920987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"113145987-112925987",0,NA,NA,NA,NA,NA
"113145987-112930987",0,NA,NA,NA,NA,NA
"113145987-112935987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112940987",0,NA,NA,NA,NA,NA
"113145987-112945987",0,NA,NA,NA,NA,NA
"113145987-112950987",0,NA,NA,NA,NA,NA
"113145987-112955987",0,NA,NA,NA,NA,NA
"113145987-112960987",0,NA,NA,NA,NA,NA
"113145987-112965987",0,NA,NA,NA,NA,NA
"113145987-112970987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112975987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112980987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-112985987",0,NA,NA,NA,NA,NA
"113145987-112990987",0,NA,NA,NA,NA,NA
"113145987-112995987",0,NA,NA,NA,NA,NA
"113145987-113000987",1,0,1.71677716102509,0,1,NA
"113145987-113005987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"113145987-113010987",0,NA,NA,NA,NA,NA
"113145987-113015987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-113020987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-113025987",0,NA,NA,NA,NA,NA
"113145987-113030987",0,NA,NA,NA,NA,NA
"113145987-113035987",0,NA,NA,NA,NA,NA
"113145987-113040987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-113045987",0,NA,NA,NA,NA,NA
"113145987-113050987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-113055987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"113145987-113060987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113145987-113065987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-113070987",0,NA,NA,NA,NA,NA
"113145987-113075987",0,NA,NA,NA,NA,NA
"113145987-113085987",1,0,1.63772407112203,0,1,NA
"113145987-113090987",1,0,1.71677716102509,0,1,NA
"113145987-113095987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113145987-113105987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113145987-113115987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113145987-113190987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113150987-112735987",0,NA,NA,NA,NA,NA
"113150987-112740987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112745987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112750987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112755987",0,NA,NA,NA,NA,NA
"113150987-112760987",0,NA,NA,NA,NA,NA
"113150987-112765987",0,NA,NA,NA,NA,NA
"113150987-112770987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112775987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112780987",0,NA,NA,NA,NA,NA
"113150987-112785987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112790987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112795987",0,NA,NA,NA,NA,NA
"113150987-112800987",0,NA,NA,NA,NA,NA
"113150987-112805987",0,NA,NA,NA,NA,NA
"113150987-112810987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112815987",0,NA,NA,NA,NA,NA
"113150987-112820987",0,NA,NA,NA,NA,NA
"113150987-112825987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112830987",0,NA,NA,NA,NA,NA
"113150987-112835987",0,NA,NA,NA,NA,NA
"113150987-112840987",0,NA,NA,NA,NA,NA
"113150987-112845987",0,NA,NA,NA,NA,NA
"113150987-112850987",0,NA,NA,NA,NA,NA
"113150987-112855987",0,NA,NA,NA,NA,NA
"113150987-112860987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112865987",0,NA,NA,NA,NA,NA
"113150987-112870987",0,NA,NA,NA,NA,NA
"113150987-112875987",0,NA,NA,NA,NA,NA
"113150987-112880987",0,NA,NA,NA,NA,NA
"113150987-112885987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112890987",0,NA,NA,NA,NA,NA
"113150987-112895987",0,NA,NA,NA,NA,NA
"113150987-112900987",0,NA,NA,NA,NA,NA
"113150987-112905987",0,NA,NA,NA,NA,NA
"113150987-112910987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112915987",0,NA,NA,NA,NA,NA
"113150987-112920987",0,NA,NA,NA,NA,NA
"113150987-112925987",1,0,1.71677716102509,0,1,NA
"113150987-112930987",0,NA,NA,NA,NA,NA
"113150987-112935987",0,NA,NA,NA,NA,NA
"113150987-112940987",0,NA,NA,NA,NA,NA
"113150987-112945987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112950987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112955987",0,NA,NA,NA,NA,NA
"113150987-112960987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112965987",0,NA,NA,NA,NA,NA
"113150987-112970987",1,0,1.71677716102509,0,1,NA
"113150987-112975987",0,NA,NA,NA,NA,NA
"113150987-112980987",0,NA,NA,NA,NA,NA
"113150987-112985987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112990987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-112995987",1,0,1.63772407112203,0,1,NA
"113150987-113000987",0,NA,NA,NA,NA,NA
"113150987-113005987",0,NA,NA,NA,NA,NA
"113150987-113010987",0,NA,NA,NA,NA,NA
"113150987-113015987",1,0,1.63772407112203,0,1,NA
"113150987-113020987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-113025987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-113030987",0,NA,NA,NA,NA,NA
"113150987-113035987",1,0,1.63772407112203,0,1,NA
"113150987-113040987",0,NA,NA,NA,NA,NA
"113150987-113045987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-113050987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-113055987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-113060987",0,NA,NA,NA,NA,NA
"113150987-113065987",0,NA,NA,NA,NA,NA
"113150987-113070987",0,NA,NA,NA,NA,NA
"113150987-113075987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-113080987",1,0,1.71677716102509,0,1,NA
"113150987-113085987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113150987-113095987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113150987-113100987",0,NA,NA,NA,NA,NA
"113150987-113105987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113150987-113120987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-112735987",0,NA,NA,NA,NA,NA
"113155987-112740987",0,NA,NA,NA,NA,NA
"113155987-112745987",0,NA,NA,NA,NA,NA
"113155987-112750987",0,NA,NA,NA,NA,NA
"113155987-112755987",0,NA,NA,NA,NA,NA
"113155987-112760987",0,NA,NA,NA,NA,NA
"113155987-112765987",0,NA,NA,NA,NA,NA
"113155987-112770987",0,NA,NA,NA,NA,NA
"113155987-112775987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-112780987",0,NA,NA,NA,NA,NA
"113155987-112785987",0,NA,NA,NA,NA,NA
"113155987-112790987",0,NA,NA,NA,NA,NA
"113155987-112795987",0,NA,NA,NA,NA,NA
"113155987-112800987",0,NA,NA,NA,NA,NA
"113155987-112805987",0,NA,NA,NA,NA,NA
"113155987-112810987",0,NA,NA,NA,NA,NA
"113155987-112815987",0,NA,NA,NA,NA,NA
"113155987-112820987",0,NA,NA,NA,NA,NA
"113155987-112825987",0,NA,NA,NA,NA,NA
"113155987-112830987",1,0,1.71677716102509,0,1,NA
"113155987-112835987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-112840987",0,NA,NA,NA,NA,NA
"113155987-112845987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113155987-112850987",0,NA,NA,NA,NA,NA
"113155987-112855987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113155987-112860987",0,NA,NA,NA,NA,NA
"113155987-112865987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-112870987",0,NA,NA,NA,NA,NA
"113155987-112875987",0,NA,NA,NA,NA,NA
"113155987-112880987",0,NA,NA,NA,NA,NA
"113155987-112885987",0,NA,NA,NA,NA,NA
"113155987-112890987",0,NA,NA,NA,NA,NA
"113155987-112895987",0,NA,NA,NA,NA,NA
"113155987-112900987",0,NA,NA,NA,NA,NA
"113155987-112905987",0,NA,NA,NA,NA,NA
"113155987-112910987",1,0,1.71677716102509,0,1,NA
"113155987-112915987",0,NA,NA,NA,NA,NA
"113155987-112920987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-112925987",0,NA,NA,NA,NA,NA
"113155987-112930987",0,NA,NA,NA,NA,NA
"113155987-112935987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-112940987",0,NA,NA,NA,NA,NA
"113155987-112945987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-112950987",0,NA,NA,NA,NA,NA
"113155987-112955987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-112960987",0,NA,NA,NA,NA,NA
"113155987-112965987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-112970987",0,NA,NA,NA,NA,NA
"113155987-112975987",1,0,1.71677716102509,0,1,NA
"113155987-112980987",0,NA,NA,NA,NA,NA
"113155987-112985987",0,NA,NA,NA,NA,NA
"113155987-112990987",0,NA,NA,NA,NA,NA
"113155987-112995987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-113000987",0,NA,NA,NA,NA,NA
"113155987-113005987",0,NA,NA,NA,NA,NA
"113155987-113010987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-113015987",0,NA,NA,NA,NA,NA
"113155987-113020987",0,NA,NA,NA,NA,NA
"113155987-113025987",2,1,3.02569908790277,0.330502132217364,0.741020581784998,NA
"113155987-113030987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-113035987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-113040987",0,NA,NA,NA,NA,NA
"113155987-113045987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113155987-113050987",1,0,1.71677716102509,0,1,NA
"113155987-113055987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-113060987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-113065987",0,NA,NA,NA,NA,NA
"113155987-113070987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113155987-113075987",0,NA,NA,NA,NA,NA
"113155987-113080987",0,NA,NA,NA,NA,NA
"113155987-113085987",0,NA,NA,NA,NA,NA
"113155987-113090987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113155987-113095987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"113155987-113100987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113155987-113115987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113155987-113120987",2,1,3.02569908790277,0.330502132217364,0.741020581784998,NA
"113160987-112735987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-112740987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-112745987",0,NA,NA,NA,NA,NA
"113160987-112750987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-112755987",1,0,1.71677716102509,0,1,NA
"113160987-112760987",0,NA,NA,NA,NA,NA
"113160987-112765987",1,0,1.63772407112203,0,1,NA
"113160987-112770987",0,NA,NA,NA,NA,NA
"113160987-112775987",0,NA,NA,NA,NA,NA
